# x | syst
5.279546065  0.0291780821918
5.7321380607  0.0193150684932
6.20292774644  0.0180821917808
6.71343674456  0.0137671232877
7.2034985227  0.0145890410959
7.81030083266  0.0209589041096
8.18291700242  0.0205479452055
8.7715887725  0.0178767123288
9.26141552511  0.0201369863014
9.75188020414  0.0184931506849
10.2416062315  0.0213698630137
10.7517123288  0.0195205479452
11.260441848  0.026095890411
11.7321716358  0.0191095890411
12.712295192  0.0207534246575
13.2022226699  0.022397260274
13.7120601665  0.0221917808219
14.2210247113  0.0273287671233
14.7498321246  0.0310273972603
15.6884568896  0.0466438356164
16.2575879667  0.0435616438356
16.7295192049  0.0353424657534
17.2766586086  0.0468493150685
17.7250872952  0.0624657534247
18.2378122482  0.0445890410959
18.7645044319  0.0612328767123
19.2362006446  0.0544520547945
19.6865766855  0.0581506849315
20.2510408273  0.0836301369863
20.7397260274  0.0928767123288
21.2279076014  0.105205479452
21.3627786731  0.119794520548
22.1862745098  0.12
22.8921904378  0.119794520548
23.5391485361  0.120410958904
24.2450980392  0.12
24.7745098039  0.12
25.0	0.12

